 '서울특별시 종로구 행촌동' '서울특별시 종로구 구기동' '서울특별시 종로구 평창동' '서울특별시 종로구 부암동'
 '서울특별시 종로구 홍지동' '서울특별시 종로구 신영동' '서울특별시 종로구 무악동']",
1114013800,POINT (126.9947217345554 37.55877226962126),126.9947217,37.55877227,서울특별시 중구 필동2가,2,11,서울특별시,11140,중구,11140138,필동2가,,0,0,0,,,
1114013900,POINT (126.99702176604552 37.55851623655044),126.9970218,37.55851624,서울특별시 중구 필동3가,2,11,서울특별시,11140,중구,11140139,필동3가,,0,0,0,,,
1114014000,POINT (126.99082904582552 37.560575183379164),126.990829,37.56057518,서울특별시 중구 남학동,2,11,서울특별시,11140,중구,11140140,남학동,,0,0,0,,,
1114014100,POINT (126.98940305088111 37.56065988575628),126.9894031,37.56065989,서울특별시 중구 주자동,2,11,서울특별시,11140,중구,11140141,주자동,,0,0,0,,,
1114014200,POINT (126.9901170625273 37.555221644384424),126.9901171,37.55522164,서울특별시 중구 예장동,2,11,서울특별시,11140,중구,11140142,예장동,,0,0,0,,,
1114014300,POINT (127.00758681225786 37.560980126965134),127.0075868,37.56098013,서울특별시 중구 장충동1가,2,11,서울특별시,11140,중구,11140143,장충동1가,,0,0,0,,,
1114014400,POINT (127.00058989169148 37.554994794730405),127.0005899,37.55499479,서울특별시 중구 장충동2가,2,11,서울특별시,11140,중구,11140144,장충동2가,,0,0,0,,,
1114014500,POINT (127.0053242703201 37.56502343499378),127.0053243,37.56502343,서울특별시 중구 광희동1가,2,11,서울특별시,11140,중구,11140145,광희동1가,,0,0,0,,,
1114014600,POINT (127.00842825446492 37.56394529900414),127.0084283,37.5639453,서울특별시 중구 광희동2가,2,11,서울특별시,11140,중구,11140146,광희동2가,,0,0,0,,,
1114014700,POINT (127.004242596513 37.563529241584455),127.0042426,37.56352924,서울특별시 중구 쌍림동,2,11,서울특별시,11140,중구,11140147,쌍림동,,0,0,0,,,
1114014800,POINT (127.00688418736877 37.5677831215302),127.0068842,37.56778312,서울특별시 중구 을지로6가,2,11,서울특별시,11140,중구,11140148,을지로6가,,0,0,0,,,
1114014900,POINT (127.00962405171285 37.566288252807226),127.0096241,37.56628825,서울특별시 중구 을지로7가,2,11,서울특별시,11140,중구,11140149,을지로7가,,0,0,0,,,
1114015000,POINT (126.9977535581879 37.56644225770175),126.9977536,37.56644226,서울특별시 중구 을지로4가,2,11,서울특별시,11140,중구,11140150,을지로4가,,0,0,0,,,
1114015100,POINT (127.00235464976784 37.5667253556209),127.0023546,37.56672536,서울특별시 중구 을지로5가,2,11,서울특별시,11140,중구,11140151,을지로5가,,0,0,0,,,
1114015200,POINT (126.99937632376809 37.56826954658496),126.9993763,37.56826955,서울특별시 중구 주교동,2,11,서울특별시,11140,중구,11140152,주교동,,0,0,0,,,
1114015300,POINT (127.00298025356025 37.568727035724464),127.0029803,37.56872704,서울특별시 중구 방산동,2,11,서울특별시,11140,중구,11140153,방산동,,0,0,0,,,
1114015400,POINT (127.00088563755392 37.564735078292706),127.0008856,37.56473508,서울특별시 중구 오장동,2,11,서울특별시,11140,중구,11140154,오장동,,0,0,0,,,
1114015500,POINT (126.99220819650199 37.566326242345276),126.9922082,37.56632624,서울특별시 중구 을지로3가,2,11,서울특별시,11140,중구,11140155,을지로3가,,0,0,0,,,
1114015600,POINT (126.99292045425275 37.56781784022348),126.9929205,37.56781784,서울특별시 중구 입정동,2,11,서울특별시,11140,중구,11140156,입정동,,0,0,0,,,
1114015700,POINT (126.99593899056656 37.56767655498032),126.995939,37.56767655,서울특별시 중구 산림동,2,11,서울특별시,11140,중구,11140157,산림동,,0,0,0,,,
1114015800,POINT (126.99174564221316 37.562386828967774),126.9917456,37.56238683,서울특별시 중구 충무로3가,2,11,서울특별시,11140,중구,11140158,충무로3가,,0,0,0,,,
1114015900,POINT (126.99222437755952 37.56442600192637),126.9922244,37.564426,서울특별시 중구 초동,2,11,서울특별시,11140,중구,11140159,초동,,0,0,0,,,
1114016000,POINT (126.9943101422223 37.56458804305928),126.9943101,37.56458804,서울특별시 중구 인현동1가,2,11,서울특별시,11140,중구,11140160,인현동1가,,0,0,0,,,
1114016100,POINT (126.98979326804647 37.56423968651399),126.9897933,37.56423969,서울특별시 중구 저동2가,2,11,서울특별시,11140,중구,11140161,저동2가,,0,0,0,,,
1114016200,POINT (127.01366961097342 37.55791053163123),127.0136696,37.55791053,서울특별시 중구 신당동,2,11,서울특별시,11140,중구,11140162,신당동,,0,0,0,,,
1114016300,POINT (127.01638059369752 37.567310991785895),127.0163806,37.56731099,서울특별시 중구 흥인동,2,11,서울특별시,11140,중구,11140163,흥인동,,0,0,0,,,
1114016400,POINT (127.01528728186902 37.56437424746378),127.0152873,37.56437425,서울특별시 중구 무학동,2,11,서울특별시,11140,중구,11140164,무학동,,0,0,0,,,
1114016500,POINT (127.02083852573874 37.56854521188203),127.0208385,37.56854521,서울특별시 중구 황학동,2,11,서울특별시,11140,중구,11140165,황학동,,0,0,0,,,
1114016600,POINT (126.97391935295235 37.563141897625194),126.9739194,37.5631419,서울특별시 중구 서소문동,2,11,서울특별시,11140,중구,11140166,서소문동,,0,0,0,,,
1114016700,POINT (126.97314612255421 37.56661111187396),126.9731461,37.56661111,서울특별시 중구 정동,2,11,서울특별시,11140,중구,11140167,정동,,0,0,0,,,
1114016800,POINT (126.9707134148953 37.56257323538433),126.9707134,37.56257324,서울특별시 중구 순화동,2,11,서울특별시,11140,중구,11140168,순화동,,0,0,0,,,
1114016900,POINT (126.96847609718027 37.56411650642326),126.9684761,37.56411651,서울특별시 중구 의주로1가,2,11,서울특별시,11140,중구,11140169,의주로1가,,0,0,0,,,
1114017000,POINT (126.96827865689522 37.56652616304109),126.9682787,37.56652616,서울특별시 중구 충정로1가,2,11,서울특별시,11140,중구,11140170,충정로1가,,0,0,0,,,
1114017100,POINT (126.96633643082674 37.558836213000575),126.9663364,37.55883621,서울특별시 중구 중림동,2,11,서울특별시,11140,중구,11140171,중림동,,0,0,0,,,
1114017200,POINT (126.96962160938261 37.56073659256792),126.9696216,37.56073659,서울특별시 중구 의주로2가,2,11,서울특별시,11140,중구,11140172,의주로2가,,0,0,0,,,
1114017300,POINT (126.96731339486176 37.556165631539976),126.9673134,37.55616563,서울특별시 중구 만리동1가,2,11,서울특별시,11140,중구,11140173,만리동1가,,0,0,0,,,
1114017400,POINT (126.96396396704506 37.55462681117043),126.963964,37.55462681,서울특별시 중구 만리동2가,2,11,서울특별시,11140,중구,11140174,만리동2가,,0,0,0,,,
1117000000,POINT (126.9799069882358 37.531384965881514),126.979907,37.53138497,서울특별시 용산구,1,11,서울특별시,11170,용산구,11170000,,,0,36,0,,"['서울특별시 용산구 후암동' '서울특별시 용산구 용산동2가' '서울특별시 용산구 용산동4가' '서울특별시 용산구 갈월동'
 '서울특별시 용산구 남영동' '서울특별시 용산구 용산동1가' '서울특별시 용산구 동자동' '서울특별시 용산구 서계동'
 '서울특별시 용산구 청파동1가' '서울특별시 용산구 청파동2가' '서울특별시 용산구 청파동3가' '서울특별시 용산구 원효로1가'
 '서울특별시 용산구 원효로2가' '서울특별시 용산구 신창동' '서울특별시 용산구 산천동' '서울특별시 용산구 청암동'
 '서울특별시 용산구 원효로3가' '서울특별시 용산구 원효로4가' '서울특별시 용산구 효창동' '서울특별시 용산구 도원동'
 '서울특별시 용산구 용문동' '서울특별시 용산구 문배동' '서울특별시 용산구 신계동' '서울특별시 용산구 한강로1가'
 '서울특별시 용산구 한강로2가' '서울특별시 용산구 용산동3가' '서울특별시 용산구 용산동5가' '서울특별시 용산구 한강로3가'
 '서울특별시 용산구 이촌동' '서울특별시 용산구 이태원동' '서울특별시 용산구 한남동' '서울특별시 용산구 동빙고동'
 '서울특별시 용산구 서빙고동' '서울특별시 용산구 주성동' '서울특별시 용산구 용산동6가' '서울특별시 용산구 보광동']",
1117010100,POINT (126.980622771398 37.54990199731986),126.9806228,37.549902,서울특별시 용산구 후암동,2,11,서울특별시,11170,용산구,11170101,후암동,,0,0,0,,,
1117010200,POINT (126.98501900875515 37.54288619825783),126.985019,37.5428862,서울특별시 용산구 용산동2가,2,11,서울특별시,11170,용산구,11170102,용산동2가,,0,0,0,,,
1117010300,POINT (126.98518229587842 37.53053631751385),126.9851823,37.53053632,서울특별시 용산구 용산동4가,2,11,서울특별시,11170,용산구,11170103,용산동4가,,0,0,0,,,
1117010400,POINT (126.97236574614851 37.54540641157512),126.9723657,37.54540641,서울특별시 용산구 갈월동,2,11,서울특별시,11170,용산구,11170104,갈월동,,0,0,0,,,
1117010500,POINT (126.97336209775145 37.54286180029602),126.9733621,37.5428618,서울특별시 용산구 남영동,2,11,서울특별시,11170,용산구,11170105,남영동,,0,0,0,,,
1117010600,POINT (126.97702744969693 37.54001204804139),126.9770274,37.54001205,서울특별시 용산구 용산동1가,2,11,서울특별시,11170,용산구,11170106,용산동1가,,0,0,0,,,
1117010700,POINT (126.97243131123344 37.552071769984664),126.9724313,37.55207177,서울특별시 용산구 동자동,2,11,서울특별시,11170,용산구,11170107,동자동,,0,0,0,,,
1117010800,POINT (126.9667991722266 37.55216608069694),126.9667992,37.55216608,서울특별시 용산구 서계동,2,11,서울특별시,11170,용산구,11170108,서계동,,0,0,0,,,
1117010900,POINT (126.96746849694229 37.548792041386974),126.9674685,37.54879204,서울특별시 용산구 청파동1가,2,11,서울특별시,11170,용산구,11170109,청파동1가,,0,0,0,,,
1117011000,POINT (126.96624260922519 37.54600826479549),126.9662426,37.54600826,서울특별시 용산구 청파동2가,2,11,서울특별시,11170,용산구,11170110,청파동2가,,0,0,0,,,
1117011100,POINT (126.96711162093075 37.543255901769236),126.9671116,37.5432559,서울특별시 용산구 청파동3가,2,11,서울특별시,11170,용산구,11170111,청파동3가,,0,0,0,,,
1117011200,POINT (126.96744687217809 37.53998055515266),126.9674469,37.53998056,서울특별시 용산구 원효로1가,2,11,서울특별시,11170,용산구,11170112,원효로1가,,0,0,0,,,
1117011300,POINT (126.96333967525436 37.53629745084032),126.9633397,37.53629745,서울특별시 용산구 원효로2가,2,11,서울특별시,11170,용산구,11170113,원효로2가,,0,0,0,,,
1117011400,POINT (126.95497810633758 37.53577367952522),126.9549781,37.53577368,서울특별시 용산구 신창동,2,11,서울특별시,11170,용산구,11170114,신창동,,0,0,0,,,
1117011500,POINT (126.95143524922042 37.5354857944641),126.9514352,37.53548579,서울특별시 용산구 산천동,2,11,서울특별시,11170,용산구,11170115,산천동,,0,0,0,,,
1117011600,POINT (126.94666807322498 37.53450124423858),126.9466681,37.53450124,서울특별시 용산구 청암동,2,11,서울특별시,11170,용산구,11170116,청암동,,0,0,0,,,
1117011700,POINT (126.95765932564396 37.534327056229394),126.9576593,37.53432706,서울특별시 용산구 원효로3가,2,11,서울특별시,11170,용산구,11170117,원효로3가,,0,0,0,,,
1117011800,POINT (126.95071627640822 37.53255077429333),126.9507163,37.53255077,서울특별시 용산구 원효로4가,2,11,서울특별시,11170,용산구,11170118,원효로4가,,0,0,0,,,
1117011900,POINT (126.96097111390651 37.542824394635765),126.9609711,37.54282439,서울특별시 용산구 효창동,2,11,서울특별시,11170,용산구,11170119,효창동,,0,0,0,,,
1117012000,POINT (126.9560421739536 37.53872763678531),126.9560422,37.53872764,서울특별시 용산구 도원동,2,11,서울특별시,11170,용산구,11170120,도원동,,0,0,0,,,
1117012100,POINT (126.95969085130466 37.53765917878438),126.9596909,37.53765918,서울특별시 용산구 용문동,2,11,서울특별시,11170,용산구,11170121,용문동,,0,0,0,,,
1117012200,POINT (126.96941983640879 37.53710868655467),126.9694198,37.53710869,서울특별시 용산구 문배동,2,11,서울특별시,11170,용산구,11170122,문배동,,0,0,0,,,
1117012300,POINT (126.9657739336505 37.535180512645795),126.9657739,37.53518051,서울특별시 용산구 신계동,2,11,서울특별시,11170,용산구,11170123,신계동,,0,0,0,,,
1117012400,POINT (126.97302173220743 37.536077500492596),126.9730217,37.5360775,서울특별시 용산구 한강로1가,2,11,서울특별시,11170,용산구,11170124,한강로1가,,0,0,0,,,
1117012500,POINT (126.96859828583578 37.531541330889866),126.9685983,37.53154133,서울특별시 용산구 한강로2가,2,11,서울특별시,11170,용산구,11170125,한강로2가,,0,0,0,,,
1117012600,POINT (126.97693901496265 37.531861501875866),126.976939,37.5318615,서울특별시 용산구 용산동3가,2,11,서울특별시,11170,용산구,11170126,용산동3가,,0,0,0,,,
1117012700,POINT (126.97457512568054 37.52614745798717),126.9745751,37.52614746,서울특별시 용산구 용산동5가,2,11,서울특별시,11170,용산구,11170127,용산동5가,,0,0,0,,,
1117012800,POINT (126.96219181979667 37.52766829781342),126.9621918,37.5276683,서울특별시 용산구 한강로3가,2,11,서울특별시,11170,용산구,11170128,한강로3가,,0,0,0,,,
1117012900,POINT (126.96653207983837 37.51745298057991),126.9665321,37.51745298,서울특별시 용산구 이촌동,2,11,서울특별시,11170,용산구,11170129,이촌동,,0,0,0,,,
1117013000,POINT (126.9925227651108 37.53851001601468),126.9925228,37.53851002,서울특별시 용산구 이태원동,2,11,서울특별시,11170,용산구,11170130,이태원동,,0,0,0,,,
1117013100,POINT (127.00517887965911 37.537542548151926),127.0051789,37.53754255,서울특별시 용산구 한남동,2,11,서울특별시,11170,용산구,11170131,한남동,,0,0,0,,,
1117013200,POINT (126.99514525873006 37.524461611559005),126.9951453,37.52446161,서울특별시 용산구 동빙고동,2,11,서울특별시,11170,용산구,11170132,동빙고동,,0,0,0,,,
1117013300,POINT (126.99131142792916 37.518621664447764),126.9913114,37.51862166,서울특별시 용산구 서빙고동,2,11,서울특별시,11170,용산구,11170133,서빙고동,,0,0,0,,,
1117013400,POINT (126.99982191385661 37.521302280063516),126.9998219,37.52130228,서울특별시 용산구 주성동,2,11,서울특별시,11170,용산구,11170134,주성동,,0,0,0,,,
1117013500,POINT (126.98482356265691 37.51864049142044),126.9848236,37.51864049,서울특별시 용산구 용산동6가,2,11,서울특별시,11170,용산구,11170135,용산동6가,,0,0,0,,,
1117013600,POINT (127.00093636641196 37.526871808980935),127.0009364,37.52687181,서울특별시 용산구 보광동,2,11,서울특별시,11170,용산구,11170136,보광동,,0,0,0,,,
1120000000,POINT (127.04105853332118 37.55102968913442),127.0410585,37.55102969,서울특별시 성동구,1,11,서울특별시,11200,성동구,11200000,,,0,17,0,,"['서울특별시 성동구 상왕십리동' '서울특별시 성동구 하왕십리동' '서울특별시 성동구 홍익동' '서울특별시 성동구 도선동'
 '서울특별시 성동구 마장동' '서울특별시 성동구 사근동' '서울특별시 성동구 행당동' '서울특별시 성동구 응봉동'
 '서울특별시 성동구 금호동1가' '서울특별시 성동구 금호동2가' '서울특별시 성동구 금호동3가' '서울특별시 성동구 금호동4가'
 '서울특별시 성동구 옥수동' '서울특별시 성동구 성수동1가' '서울특별시 성동구 성수동2가' '서울특별시 성동구 송정동'
 '서울특별시 성동구 용답동']",
